id,title,title_alt,school_year,program,category,division,composer,arranger,publisher,score_name,performance_note,purchase_note,source_url,source_label,publisher_url,verification_status,last_verified_at,tags,notes
hist-ind-111-183,黃昏的故鄉,,111,口琴獨奏,口琴獨奏,大專組,中野忠晴,彭仁傑,好魔力口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-184,小白花,,113,口琴獨奏,口琴獨奏,國小組,奧地利民謠,茒永泰,高雄天韻口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-186,馬蘭情歌,,113,口琴獨奏,口琴獨奏,國小組,阿美族古調,陳鴻儀,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-187,A Garden in Italy (義大利花園),義大利花園,113,口琴獨奏,口琴獨奏,國中組,"Erwin, Valentine",陳鴻儀,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-189,玫瑰玫瑰我愛你,,113,口琴獨奏,口琴獨奏,國中組,陳歌辛,彭仁傑,好魔力口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-191,望春風,,113,口琴獨奏,口琴獨奏,高中職組,鄧雨賢,盧鴻麟,臺北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-192,十八姑娘,,113,口琴獨奏,口琴獨奏,高中職組,鄧雨賢,彭仁傑,好魔力口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-193,第21號鋼琴協奏曲K467 II,,113,口琴獨奏,口琴獨奏,大專組,W. A. Mozart,陳瑤容,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-113-194,雨夜花,,113,口琴獨奏,口琴獨奏,大專組,鄧雨賢,盧鴻麟,臺北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ens-082-001,杜鵑圓舞曲,,82,口琴合奏,口琴合奏,國中小,,楊樹琳,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-082-002,印凡卡其爾進行曲,,82,口琴合奏,口琴合奏,高中,,林恆,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-082-003,美國巡邏兵,,82,口琴合奏,口琴合奏,大專,,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-082-004,舊友進行曲,,82,口琴合奏,口琴合奏,社會,,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-083-005,滿園春色,,83,口琴合奏,口琴合奏,國中小,,沈友憔,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,XLS備註：二選一
hist-ens-083-006,砲兵進行曲,,83,口琴合奏,口琴合奏,國中小,,林恆,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-083-007,挪威舞曲,,83,口琴合奏,口琴合奏,高中,,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,XLS備註：二選一
hist-ens-083-008,步兵進行曲,,83,口琴合奏,口琴合奏,高中,,林恆,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-083-009,羅雷萊,,83,口琴合奏,口琴合奏,大專,,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,XLS備註：二選一
hist-ens-083-010,賴德斯基進行曲,,83,口琴合奏,口琴合奏,大專,,曾國穩,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-083-011,四季〈春天〉,,83,口琴合奏,口琴合奏,社會,,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,XLS備註：二選一
hist-ens-083-012,海肯斯小夜曲,,83,口琴合奏,口琴合奏,社會,,林恆,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-013,杜鵑圓舞曲,,84,口琴合奏,口琴合奏,國小,E.Janason,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-014,小星星變奏曲,,84,口琴合奏,口琴合奏,國小,法國民謠,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-015,杜鵑圓舞曲,,84,口琴合奏,口琴合奏,國中,E.Janason,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-016,小星星變奏曲,,84,口琴合奏,口琴合奏,國中,法國民謠,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-017,孤挺花,,84,口琴合奏,口琴合奏,高中,,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-018,印凡卡其爾,,84,口琴合奏,口琴合奏,高中,,林恆,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-019,愛琴海珍珠,,84,口琴合奏,口琴合奏,大專,Augusto Alguero,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-020,愛國風光,,84,口琴合奏,口琴合奏,大專,,林恆,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-021,相思燈,,84,口琴合奏,口琴合奏,社會,,廖訓禎,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-084-022,採珠人之戀,,84,口琴合奏,口琴合奏,社會,Bizet,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-023,維也納進行曲,,85,口琴合奏,口琴合奏,國小,徹爾尼,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-024,夕陽西沉,,85,口琴合奏,口琴合奏,國小,西洋名曲,沈友樵,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-025,維也納進行曲,,85,口琴合奏,口琴合奏,國中,徹爾尼,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-026,夕陽西沉,,85,口琴合奏,口琴合奏,國中,西洋名曲,沈友樵,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-027,小天鵝之舞,,85,口琴合奏,口琴合奏,高中,柴可夫斯基,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-028,西班牙鬥牛舞曲,,85,口琴合奏,口琴合奏,高中,西班牙民謠,曾國穩,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-029,安妮特拉舞曲,,85,口琴合奏,口琴合奏,大專,葛利格,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-030,豐年祭,,85,口琴合奏,口琴合奏,大專,夏炎(原住民民謠),陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-031,挪威舞曲,,85,口琴合奏,口琴合奏,社會,葛利格,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-085-032,四季--春,,85,口琴合奏,口琴合奏,社會,韋瓦第,廖訓禎,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-033,杜鵑圓舞曲,,86,口琴合奏,口琴合奏,國小,E.Janason,楊樹林,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-034,小星星變奏曲,,86,口琴合奏,口琴合奏,國小,法國民謠,廖訓禎,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-035,杜鵑圓舞曲,,86,口琴合奏,口琴合奏,國中,E.Janason,楊樹林,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-036,小星星變奏曲,,86,口琴合奏,口琴合奏,國中,法國民謠,廖訓禎,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-037,挪威舞曲,,86,口琴合奏,口琴合奏,高中,葛利格,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-038,化妝舞,,86,口琴合奏,口琴合奏,高中,探戈名曲,曾國穩,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-039,美國巡邏兵,,86,口琴合奏,口琴合奏,大專,Meacham,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-040,愛琴海珍珠,,86,口琴合奏,口琴合奏,大專,Augusto Alguero,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-041,舊友進行曲,,86,口琴合奏,口琴合奏,社會,Karl Teike,廖訓禎,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-086-042,採珠人之戀,,86,口琴合奏,口琴合奏,社會,Bizet,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-087-043,維也納進行曲,,87,口琴合奏,口琴合奏,國小,徹爾尼,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-087-044,維也納進行曲,,87,口琴合奏,口琴合奏,國中,徹爾尼,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-087-045,挪威舞曲,,87,口琴合奏,口琴合奏,高中,葛利格,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-087-046,豐年祭,,87,口琴合奏,口琴合奏,大專,夏炎(原住民民謠),陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-087-047,四季--春 (第一樂章),第一樂章,87,口琴合奏,口琴合奏,社會,韋瓦第,廖訓禎,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-048,庫斯克郵車,,88,口琴合奏,口琴合奏,國小,H. Nick,楊樹林,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-049,激流,,88,口琴合奏,口琴合奏,國小,G. Beard,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-050,維也納就是維也納(進行曲),進行曲,88,口琴合奏,口琴合奏,國中,J. Schramme,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-051,小天鵝之舞,,88,口琴合奏,口琴合奏,國中,柴可夫斯基,盧鴻麟,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-052,西班牙小夜曲,,88,口琴合奏,口琴合奏,高中職,Bizet,盧鴻麟,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-053,黑娃娃步態舞,,88,口琴合奏,口琴合奏,高中職,德布西,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-054,我的太陽,,88,口琴合奏,口琴合奏,大專,D. Capua,盧鴻麟,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-055,賴德斯基進行曲,,88,口琴合奏,口琴合奏,大專,J. Strauss,曾國穩,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-056,滿園春色,,88,口琴合奏,口琴合奏,社會,晏如,沈有樵,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-088-057,再會吧！澎巴草原,,88,口琴合奏,口琴合奏,社會,探戈名曲,盧鴻麟,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-089-058,小星星變奏曲,,89,口琴合奏,口琴合奏,國小,法國民謠,廖訓禎,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-089-059,太湖船,,89,口琴合奏,口琴合奏,國小,中國民謠,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-089-060,庫斯克郵車,,89,口琴合奏,口琴合奏,國中,H. Nick,楊樹林,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
